stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding
2430053,,,Rua Wilson Tartarotti com Rua Germano Osmarini,,-29.24329602,-51.34641096,,,0,,America/Sao_Paulo,,,0
2430054,,,Rua Wilson Tartarotti com Rua Germano Osmarini,,-29.24322113,-51.34639889,,,0,,America/Sao_Paulo,,,0
2430055,,,Rua Ranieri Petrin antes Rua Wilson Tartarotti,,-29.24312634,-51.34412169,,,0,,America/Sao_Paulo,,,0
2430056,,,Rua Ranieri Petrin depois de Rua Wilson Tartarotti,,-29.24300933,-51.34410158,,,0,,America/Sao_Paulo,,,0
2430057,,,Rua Pedro Antonello com Rua Jacomina Veronese,,-29.24153839,-51.34717941,,,0,,America/Sao_Paulo,,,0
2430058,,,Rua Ranieri Petrin com Rua Jacomina Veronese,,-29.2414869,-51.34343103,,,0,,America/Sao_Paulo,,,0
2430059,,,Rua Ranieri Petrin com Rua Jacomina Veronese,,-29.24143424,-51.34349942,,,0,,America/Sao_Paulo,,,0
2430060,,,Rua Arquimedes Peroton com Rua Antonio Grendene,,-29.2411686,-51.34486198,,,0,,America/Sao_Paulo,,,0
2430061,,,Rua Antonio Grendene com Rua Germano Osmarini,,-29.2409135,-51.34604216,,,0,,America/Sao_Paulo,,,0
2430062,,,Rua Antonio Sachet com Rua Arquimedes Peroton,,-29.24045477,-51.34425044,,,0,,America/Sao_Paulo,,,0
2430063,,,Rua Antonio Sachet com Rua Arquimedes Peroton,,-29.24034945,-51.34423971,,,0,,America/Sao_Paulo,,,0
2430064,,,stop,,-29.24049924,-51.35039002,,,0,,America/Sao_Paulo,,,0
2430065,,,Rua Evandro Casagrande com Rua Achylles F. Bonfanti,,-29.24138626,-51.35328144,,,0,,America/Sao_Paulo,,,0
2430066,,,Rua Antonio Grendene com Rua Seberi,,-29.24045711,-51.35248214,,,0,,America/Sao_Paulo,,,0
2430067,,,Rua Antonio Grendene com Rua Seberi,,-29.24035179,-51.35245532,,,0,,America/Sao_Paulo,,,0
2430068,,,Rua Pasqual Paraboni com Rua Antonio Grendene,,-29.240386680045,-51.350551933715,,,0,,America/Sao_Paulo,,,0
2430069,,,Rua Seberini com Rua Antonio Sachet,,-29.23991413,-51.35192156,,,0,,America/Sao_Paulo,,,0
2430070,,,Rua Seberini com Rua Antonio Sachet,,-29.23993988,-51.35184243,,,0,,America/Sao_Paulo,,,0
2430071,,,Rua Antonioi Grendene com Rua Delmo Kreber,,-29.24063967,-51.34845614,,,0,,America/Sao_Paulo,,,0
2430072,,,Rua Antonio Sachet com Rua Carlos Alberto Rovatti,,-29.23998902,-51.34931713,,,0,,America/Sao_Paulo,,,0
2430073,,,Rua Antonio Sachet com Rua Carlos Alberto Rovatti,,-29.24008498,-51.34917766,,,0,,America/Sao_Paulo,,,0
2430074,,,Rua Pedro Antonello com Rua Lino Zanonatto,,-29.23983924,-51.34698898,,,0,,America/Sao_Paulo,,,0
2430075,,,Rua Pedro Antonello com Rua Lino Zanonatto,,-29.23935242,-51.3471365,,,0,,America/Sao_Paulo,,,0
2430076,,,Rua Lino Zanonatto com Rua Carlos Alberto Rovatti,,-29.23941795,-51.34916157,,,0,,America/Sao_Paulo,,,0
2430077,,,Rua Achylles F. Bonfanti com Rua Arquimedes Peroton,,-29.24211179,-51.34514093,,,0,,America/Sao_Paulo,,,0
2430078,,,Rua Pedro Antonello com Rua Silvio Vicente Soprana,,-29.23798441,-51.34695143,,,0,,America/Sao_Paulo,,,0
2430079,,,Rua Pedro Antonello com Rua Silvio Vicente Soprana,,-29.238102181049,-51.346807437317,,,0,,America/Sao_Paulo,,,0
2430080,,,Raineri Petrini com Travessa Marcelino Mauri,,-29.23905284,-51.34262234,,,0,,America/Sao_Paulo,,,0
2430081,,,Rua Raineri Petrini em frente a entrada da Rua Piratini,,-29.238014106986,-51.341941527847,,,0,,America/Sao_Paulo,,,0
2430082,,,Rua Raineri Petrini Entre Avelino Vieira e Travessa Marcelino Mauri,,-29.23926114,-51.34273231,,,0,,America/Sao_Paulo,,,0
2430083,,,Rua Alberto Matte entre Rua Florentino Perotoni e Rua Dante Pedro Maliverno,,-29.238339059765,-51.325487704646,,,0,,America/Sao_Paulo,,,0
2430094,,,Rua João Albílio Werner com Rua Emílio Theodomiro Denicol,,-29.221457519981,-51.357899978267,,,0,,America/Sao_Paulo,,,0
2430095,,,Rua Arcângelo Chiele com Rua Emílio Weissheimer,,-29.221084049776,-51.356468648117,,,0,,America/Sao_Paulo,,,0
2430096,,,Rua Arcângelo Chiele,,-29.221391274617,-51.354733110676,,,0,,America/Sao_Paulo,,,0
2430097,,,Rua Armando Antonello com Rua 14 de Julho,,-29.223009600292,-51.353687150685,,,0,,America/Sao_Paulo,,,0
2430098,,,Rua Coronel Pena de Moraes,,-29.229208494256,-51.345127902722,,,0,,America/Sao_Paulo,,,0
2430099,,,Rua Coronel Pena de Moraes com Rua Barão do Rio Branco,,-29.229885269513,-51.342542026539,,,0,,America/Sao_Paulo,,,0
2430101,,,Avenida Pedro Grendene (Antiga Estação Férrea),,-29.230512556874,-51.342450679939,,,0,,America/Sao_Paulo,,,0
2430106,,,Rua Giovani Zanoatto com Rua Adelina Ângela Fae Guerra,,-29.214660574535,-51.338553133425,,,0,,America/Sao_Paulo,,,0
2430111,,,Avenida Veneza com Ângelo Venzon,,-29.219181403633,-51.331938642907,,,0,,America/Sao_Paulo,,,0
2430113,,,Rua Sem Nome Entre Florentino Perotoni e Dante Pedro Maliverno,,-29.238322794221,-51.322813007491,,,0,,America/Sao_Paulo,,,0
2430114,,,Rua Dante Sério Maccari com Rua Domenico Fin,,-29.215845073018,-51.34075082326,,,0,,America/Sao_Paulo,,,0
2430115,,,Rua Santo Ângelo com Rua Santa Maria,,-29.222633021556,-51.317597223801,,,0,,America/Sao_Paulo,,,0
2430116,,,Santuário de Nossa Senhora do Caravaggio,,-29.173679785461,-51.345956182045,,,0,,America/Sao_Paulo,,,0
2430117,,,Rua Santo Ângelo entre Rua Pasqual Filho e Rua Roca Sales,,-29.217118839717,-51.31779729183,,,0,,America/Sao_Paulo,,,0
2430118,,,Rua Santo Ângelo quase esquina com Rua Santa Maria,,-29.222414739669,-51.317714606875,,,0,,America/Sao_Paulo,,,0
2430119,,,Rodovia dos Romeiros (em frente a Casa Lar),,-29.200978393274,-51.346673975802,,,0,,America/Sao_Paulo,,,0
2430120,,,Rua Joao Fabrio Filho com Rua Santa Maria,,-29.222825321516,-51.313555096771,,,0,,America/Sao_Paulo,,,0
2430121,,,Rua Hilario Hilgert entre ,,-29.225563716923,-51.364787565251,,,0,,America/Sao_Paulo,,,0
2430123,,,Rua São Gabriel com Rua Rondinha,,-29.219612768552,-51.31540940103,,,0,,America/Sao_Paulo,,,0
2430124,,,Rua Ronda Alta entre Rua Nonoai e Rua Aléssio Cauduro,,-29.230949904504,-51.321815710271,,,0,,America/Sao_Paulo,,,0
2430125,,,Rua Pedro Arosi com Rua Carlos Barreta,,-29.233275063995,-51.322822178825,,,0,,America/Sao_Paulo,,,0
2430126,,,Rua Pedro Arosi com Rua Alberto Matte,,-29.233262871253,-51.325150518744,,,0,,America/Sao_Paulo,,,0
2430333,,,Rua Aurora Argentina Dalla Riva Tartarotti com a Rua Walter Tolosa Corrêa da Silva,,-29.24727073207,-51.354380028678,,,0,,America/Sao_Paulo,,,0
2430334,,,Rua Walter Tolosa Correa da Silva com beco sem saída,,-29.246526614704,-51.353629805507,,,0,,America/Sao_Paulo,,,0
2430352,,,Rua Stefano Crippa com Rodovia dos Romeiros,,-29.209135289639,-51.353427018267,,,0,,America/Sao_Paulo,,,0
2430353,,,Rua Garibaldi com Rua Luigi Sperafico,,-29.210143616481,-51.354482853503,,,0,,America/Sao_Paulo,,,0
2430354,,,Rua Garibaldi com Rua Cristiano Antonio Frederico Fetter,,-29.210221621176,-51.360538561763,,,0,,America/Sao_Paulo,,,0
2430355,,,Rua Cristiano Antônio Frederico Fetter entre Rua Amadeu Cotta e Rua Amália Bampi,,-29.208251469613,-51.360595344246,,,0,,America/Sao_Paulo,,,0
2430872,,,Rua Santo Angelo,,-29.218409220077,-51.31766307338,,,0,,America/Sao_Paulo,,,0
2430873,,,Rua João Fabro Filho con Rua São Borja,,-29.22579780285,-51.31621994517,,,0,,America/Sao_Paulo,,,0
2430874,,,Rua Alberto Matte com Rua André Colombo,,-29.231871611394,-51.325359863717,,,0,,America/Sao_Paulo,,,0
2430875,,,Rua Pedro Arosi com Rua Alberto Matte,,-29.233157588162,-51.325460956025,,,0,,America/Sao_Paulo,,,0
2434980,,,Rua São Vicente com Rua Domenico Fin,,-29.216202386411,-51.347787797646,,,0,,America/Sao_Paulo,,,0
2434981,,,Rua João Fabro Filho con Rua São Borja,,-29.225922860625,-51.316210678471,,,0,,America/Sao_Paulo,,,0
2435027,,,Rua General Osorio com Avenida Pedro Grendene,,-29.234773035782,-51.337938964123,,,0,,America/Sao_Paulo,,,0
2435028,,,Salão comunitário,,-29.210169460431,-51.323131979578,,,0,,America/Sao_Paulo,,,0
2435029,,,Rua Veneto com Rua Domenico Fin,,-29.216596181893,-51.346256359965,,,0,,America/Sao_Paulo,,,0
2435030,,,Rua Padre Oscar Bertholdo com Ãngelo Fae,,-29.210462634266,-51.338157395518,,,0,,America/Sao_Paulo,,,0
2435031,,,Rua Adelina Ângela Fae Guerra com Rua Cachoeirinha,,-29.211560928977,-51.338395778079,,,0,,America/Sao_Paulo,,,0
2435032,,,Rua Adelina Ângela Fae Guerra com Rua Alexandre Sachet,,-29.213585185779,-51.338364120894,,,0,,America/Sao_Paulo,,,0
2435033,,,Rua Herval com Rua Erechim,,-29.213018268341,-51.334466800301,,,0,,America/Sao_Paulo,,,0
2435034,,,Rua Herval com  Rua Luiz Rufatto,,-29.21302921972,-51.333657241094,,,0,,America/Sao_Paulo,,,0
2435035,,,Rua Esmeralda com Rua Ernesto Fetter,,-29.213978813247,-51.332653034017,,,0,,America/Sao_Paulo,,,0
2435036,,,Rua Treviso com Rua Trento,,-29.216987793924,-51.328354726124,,,0,,America/Sao_Paulo,,,0
2435037,,,Rua Rovigo com Rua Beluno,,-29.218421647826,-51.327659793941,,,0,,America/Sao_Paulo,,,0
2435040,,,Estrada para Garibaldi ou Estrada Morro do Macaco VRS-313,,-29.244248636795,-51.455650750167,,,0,,America/Sao_Paulo,,,0
2435041,,,Estrada para Garibaldi ou Estrada Morro do Macaco VRS-313,,-29.246644046446,-51.437995697577,,,0,,America/Sao_Paulo,,,0
2435042,,,Estrada para Garibaldi ou Estrada Morro do Macaco VRS-313,,-29.240931994708,-51.429977112787,,,0,,America/Sao_Paulo,,,0
2435043,,,Estrada para Garibaldi,,-29.232099614113,-51.394581304106,,,0,,America/Sao_Paulo,,,0
2435044,,,Estrada para Garibaldi,,-29.23186431162,-51.388073083309,,,0,,America/Sao_Paulo,,,0
2435045,,,Estrada para Garibaldi,,-29.231993576577,-51.382547153247,,,0,,America/Sao_Paulo,,,0
2435046,,,Rua Domenico Fin con Rua Vêneto,,-29.216437936764,-51.346672262742,,,0,,America/Sao_Paulo,,,0
2435047,,,Parque Cinquentenario,,-29.208709018917,-51.351429427584,,,0,,America/Sao_Paulo,,,0
2435093,,,Rua Vittorio Dal Monte com Rua Jose Hilgert,,-29.220954090492,-51.360316167981,,,0,,America/Sao_Paulo,,,0
2435094,,,Rua Vitorio Dal Monte com rua Carlos Beltrami,,-29.219401019981,-51.359817334974,,,0,,America/Sao_Paulo,,,0
2435095,,,Rua Vitorio Dal Monte com Rua Joao Farinon,,-29.21828612611,-51.359374723514,,,0,,America/Sao_Paulo,,,0
2435096,,,Rua Luiz Sperafico depois de Rua Vicentina,,-29.216161918111,-51.355945598946,,,0,,America/Sao_Paulo,,,0
2435097,,,Rua 13 de Maio com Rua Armando Antonello,,-29.224216708861,-51.354346511848,,,0,,America/Sao_Paulo,,,0
2435098,,,Rua Pedro Troes entre Rua Hilário Hilgert e Rua Catuípe,,-29.228042952612,-51.365149072297,,,0,,America/Sao_Paulo,,,0
2435222,,,Rua Independência com Rua Ludovico Merlin,,-29.223048486172,-51.362210693156,,,0,,America/Sao_Paulo,,,0
2435223,,,Rua Paim Filho esquina com Rua 7 de Setembro,,-29.231364823495,-51.355518421122,,,0,,America/Sao_Paulo,,,0
2435224,,,Rua Colorado com Rua Josué A. Minella,,-29.20468130559,-51.359658241484,,,0,,America/Sao_Paulo,,,0
2435225,,,Rua Colorado com Rua São João Calábria,,-29.202214016523,-51.359685712714,,,0,,America/Sao_Paulo,,,0
2435226,,,Rua Firmino Dalzochio com Rua Pedro Roberto Perger,,-29.201473969675,-51.354634164338,,,0,,America/Sao_Paulo,,,0
2435230,,,Avenida Paulo Brolio com Rua José Hilgert,,-29.223442661505,-51.350440425139,,,0,,America/Sao_Paulo,,,0
2435231,,,Avenida Paulo Broilo com Rua Maria Mocelini,,-29.220059043323,-51.34941763186,,,0,,America/Sao_Paulo,,,0
2435232,,,Rua Monsenhor Thiago Bombardelli antes de Rua Prefeito Schneider,,-29.218124420398,-51.349269519623,,,0,,America/Sao_Paulo,,,0
2435233,,,Rua Ranieri Petrin (Escola José Fanton),,-29.237140050385,-51.339096526271,,,0,,America/Sao_Paulo,,,0
2435234,,,Rua Raineri Petrini em frente a entrada da Rua Piratini,,-29.237882978676,-51.341944943155,,,0,,America/Sao_Paulo,,,0
2435235,,,Rua Evandro Casagrande com Rua Achylles F. Bonfanti,,-29.241384900891,-51.353052247328,,,0,,America/Sao_Paulo,,,0
2435236,,,Rua Tiradentes com Rua Da República,,-29.227420335564,-51.348879203592,,,0,,America/Sao_Paulo,,,0
2435237,,,Rua Pinheiro Machado com Rua Coronel Pena De Moraes,,-29.228738094625,-51.347321182941,,,0,,America/Sao_Paulo,,,0
2435238,,,Rua Achylles F. Bonfanti com Rua Delmo Kreber,,-29.2418233956,-51.348237921626,,,0,,America/Sao_Paulo,,,0
2435239,,,Rua Dalcy Ferrari De Andrade com Rua Pasqual Paraboni,,-29.243454126618,-51.351119193191,,,0,,America/Sao_Paulo,,,0
2436142,,,Rua Pasqual Paraboni com Rua Antonio Grendene,,-29.240377006197,-51.350722928874,,,0,,America/Sao_Paulo,,,0
2436487,,,Rua Dalcy Ferrari De Andrade com Rua Santiago,,-29.24321541383,-51.354332504519,,,0,,America/Sao_Paulo,,,0
2436488,,,Rua Santiago com Rua Wilson Tartarotti,,-29.242570187733,-51.354377808313,,,0,,America/Sao_Paulo,,,0
2436489,,,Rua Achylles F. Bonfanti com Rua Seberi,,-29.241661872016,-51.352229626341,,,0,,America/Sao_Paulo,,,0
2436490,,,Rua Seberi com Rua Jacomina Veronese,,-29.241144323234,-51.351742367245,,,0,,America/Sao_Paulo,,,0
2436491,,,Rua Antônio Sachet com Rua Pasquale Paraboni,,-29.240027028735,-51.350406154108,,,0,,America/Sao_Paulo,,,0
2436492,,,Rua Carlos Alberto Rovatti com Rua Lino Zanonatto,,-29.239612038825,-51.349275285098,,,0,,America/Sao_Paulo,,,0
2436493,,,Rua Lino Zanonatto com Rua Pedro Antontello,,-29.239652512931,-51.347239897048,,,0,,America/Sao_Paulo,,,0
2436494,,,Rua da República com Rua Barão do Rio Branco,,-29.228948167086,-51.34232406503,,,0,,America/Sao_Paulo,,,0
2436495,,,Rua da República com Rua Júlio de Castilhos,,-29.227982446716,-51.345997182102,,,0,,America/Sao_Paulo,,,0
2436496,,,Rua Rui Barbosa com Rua Independência (Praça),,-29.226981410337,-51.347530230579,,,0,,America/Sao_Paulo,,,0
2436497,,,Rua Ranieri Petrin com Avenida Pedro Grendene,,-29.235185181578,-51.337714724428,,,0,,America/Sao_Paulo,,,0
2437314,,,Rua Antonio Grendene com Rua Germano Osmarini,,-29.240821515253,-51.34602872441,,,0,,America/Sao_Paulo,,,0
2438935,,,Rua Antônio Sachet com Rua Pedro Antonello,,-29.240177122319,-51.346770091754,,,0,,America/Sao_Paulo,,,0
2438994,,,Rua Pedro Roberto Perger com R. Clemente Ângelo Morone,,-29.201366854588,-51.358588065845,,,0,,America/Sao_Paulo,,,0
2438995,,,Rua Pedro Roberto Perger com Rua Firmino Dalzochio,,-29.20137470994,-51.356808659253,,,0,,America/Sao_Paulo,,,0
2438996,,,Rua São Vicente com Rua Emílio Tisatto,,-29.205707433824,-51.348238909266,,,0,,America/Sao_Paulo,,,0
2438998,,,Rua Cachoeirinha com Rua Odilon Pratti,,-29.211351858456,-51.344565006991,,,0,,America/Sao_Paulo,,,0
2438999,,,Rua Veranópolis com Rua Monoel Pasqual,,-29.22410190877,-51.322412868795,,,0,,America/Sao_Paulo,,,0
2439000,,,Rua Veranópolis com Rua Marau,,-29.225010523981,-51.322065032369,,,0,,America/Sao_Paulo,,,0
2439002,,,Rua São Gerônimo com Rua Camilo Brasileiro,,-29.2305204602298,-51.3370064125733,,,0,,America/Sao_Paulo,,,0
2439003,,,Rua São Gerônimo despues de Rua Dom Pedro II e Rua Serafim Sperafico,,-29.229412442894,-51.335626473903,,,0,,America/Sao_Paulo,,,0
2439004,,,Rua Encantado com Rua Ronda Alta,,-29.230473937721,-51.321651399977,,,0,,America/Sao_Paulo,,,0
2439005,,,Rua Arthur Pedrotini com Rua Canela,,-29.230149615739,-51.320224860072,,,0,,America/Sao_Paulo,,,0
2439006,,,Rua  Arthur Pedrotini com Rua Fioravante,,-29.229011310602,-51.320224977847,,,0,,America/Sao_Paulo,,,0
2439007,,,Rua Veranopolis com Rua Montenegro,,-29.225783230484,-51.321141728355,,,0,,America/Sao_Paulo,,,0
2439008,,,Avenida Veneza com Rua Ernesto Fetter,,-29.219062974214,-51.333532555859,,,0,,America/Sao_Paulo,,,0
2439009,,,Rua Pedro Roberto Perger com Rua Firmino Dalzochio,,-29.201248860306,-51.356507495573,,,0,,America/Sao_Paulo,,,0
2439010,,,Rua Pedro Roberto Perger com R. Clemente Ângelo Morone,,-29.201282184434,-51.358592376826,,,0,,America/Sao_Paulo,,,0
2439011,,,Rua Carlos Fetter com Rua 14 de Julho,,-29.224484504515,-51.350015872263,,,0,,America/Sao_Paulo,,,0
2439019,,,Rua Aurora Argentina Dalla Riva Tartarotti entre a rua Moacir J Bassoto  e Josué Valandro,,-29.248705189177,-51.361356897693,,,0,,America/Sao_Paulo,,,0
2439020,,,Rua Antônio Sachet com Rua Pasquale Paraboni,,-29.239905038933,-51.350394969822,,,0,,America/Sao_Paulo,,,0
2439021,,,Rua 13 de Maio com Rua Marechal Floriano Peixoto,,-29.226806111584,-51.343476543831,,,0,,America/Sao_Paulo,,,0
2439022,,,Rua 13 de Maio com Rua Júlio de Castilhos,,-29.226452455448,-51.344776939118,,,0,,America/Sao_Paulo,,,0
2439101,,,Rua Manoel Pasqual com Rua Bom Jesus,,-29.223934245688,-51.320708319925,,,0,,America/Sao_Paulo,,,0
2439102,,,Rua Porto Alegre com Rua Raymundo Arrosi,,-29.231827435101,-51.324528294777,,,0,,America/Sao_Paulo,,,0
2439103,,,Rua Francisco Barreta com Rua Alberto Matte,,-29.234320825877,-51.325808161596,,,0,,America/Sao_Paulo,,,0
2439104,,,Avenida Pedro Grendene (Medi Tricot),,-29.235386487386,-51.335570627729,,,0,,America/Sao_Paulo,,,0
2439105,,,Rua Alberto Matte com Rua Dante Pedro Maliverno,,-29.238332303457,-51.325641011398,,,0,,America/Sao_Paulo,,,0
2439106,,,Rua Joao Fabro Filho com Rua Manoel Pasqual,,-29.223852332056,-51.314058715203,,,0,,America/Sao_Paulo,,,0
2440007,,,Rua Manoel Pasqual com Rua Prefeito Joao Grande,,-29.224067122929,-51.31302439127,,,0,,America/Sao_Paulo,,,0
2440008,,,Rua Pinheiro Machado com Rua José Dalla Riva,,-29.224382421114,-51.345888207671,,,0,,America/Sao_Paulo,,,0
2440009,,,Rua Pedro Pasqual Filho com Rua Santo Ângelo,,-29.21620970241,-51.317555160015,,,0,,America/Sao_Paulo,,,0
2440010,,,Rua Guerino Tartarotti com Serapião Prado,,-29.216214684602,-51.322714207662,,,0,,America/Sao_Paulo,,,0
2440017,,,Rua Armiro Antônio Palavro com Rua Alexandre Sachet,,-29.213895542647,-51.339904177339,,,0,,America/Sao_Paulo,,,0
2440018,,,Rua Toscana com Rua Pedro Padovan,,-29.2177213058,-51.342194284203,,,0,,America/Sao_Paulo,,,0
2441015,,,Rua Gerônimo Francischini com a Rua Francisco Fernando de Matos,,-29.251264080874,-51.352235287602,,,0,,America/Sao_Paulo,,,0
2441016,,,Rua Lucindo Loddi com Rua Rialdo Danilo Damin,,-29.245670741582,-51.357659923351,,,0,,America/Sao_Paulo,,,0
2441017,,,Rua Silveira Martins com Rua Dom Pedro II,,-29.23372506927,-51.336670322558,,,0,,America/Sao_Paulo,,,0
2441018,,,Rua Giovani Zanonatto com Rua Ãngelo Fae,,-29.214638701348,-51.339618832631,,,0,,America/Sao_Paulo,,,0
2441019,,,Rua Padova com Rua Rovigo,,-29.21765843852,-51.327460812207,,,0,,America/Sao_Paulo,,,0
2441020,,,Rua Toscana com Rua Odilon Pratti,,-29.217665109665,-51.343867022444,,,0,,America/Sao_Paulo,,,0
2441021,,,Rua Pedro Antonello com Rua Augusto Crippa,,-29.242688347782,-51.347383963409,,,0,,America/Sao_Paulo,,,0
2441022,,,Rua Gerônimo Francischini com a Rua Eliza V. Felter,,-29.251501364666,-51.349828522302,,,0,,America/Sao_Paulo,,,0
2441023,,,ERS 122 com Rua Francisco,,-29.233621903166,-51.33145143317,,,0,,America/Sao_Paulo,,,0
2441024,,,Rua Augusto Crippa com Rua Pedro Antonello,,-29.242577970131,-51.347612502823,,,0,,America/Sao_Paulo,,,0
2441025,,,Rua Bortolo Grendene com Rua Primo Postal,,-29.233077593462,-51.347788708549,,,0,,America/Sao_Paulo,,,0
2448618,,,Rota Do Sol Euclides Triches com Rua Rovigo,,-29.219185059094,-51.327241905872,,,0,,America/Sao_Paulo,,,0
2456325,,,Rua Antão de Jesus Batista com Rua Marechal Deodoro da Fonseca,,-29.2183359084144,-51.3400469821806,,,0,,America/Sao_Paulo,,,0
2484510,,,Rua Ernesto Fetter com Avenida Veneza,,-29.2190044796317,-51.3336699321548,,,0,,America/Sao_Paulo,,,0
2484511,,,Avenida Veneza com Rua José Achiles Colombo,,-29.219967672204,-51.3387348367964,,,0,,America/Sao_Paulo,,,0
2484512,,,Parada em frente á Máquinas Sazi,,-29.2149017650532,-51.3687013358046,,,0,,America/Sao_Paulo,,,0
2484513,,,Rota do Sol Euclides Triches oeste de Posto Sander,,-29.2146440666507,-51.376888423861,,,0,,America/Sao_Paulo,,,0
2484514,,,Rota do Sol Euclides Triches a Bigfer,,-29.2107622154889,-51.3879109496023,,,0,,America/Sao_Paulo,,,0
2484515,,,Rota Do Sol Euclides Triches oeste de Bigfer,,-29.2100154442471,-51.391442259173,,,0,,America/Sao_Paulo,,,0
2484517,,,Rua Santiago com Rua Itacir Raimundo Zatti,,-29.2439469262403,-51.3546983308448,,,0,,America/Sao_Paulo,,,0
2484518,,,Entre Tecnova e Rua Ranieri Petrin,,-29.2519210473738,-51.3471384677207,,,0,,America/Sao_Paulo,,,0
2484519,,,Rua Ranieri Petrin com RS-122,,-29.2506917699932,-51.3452089562178,,,0,,America/Sao_Paulo,,,0
2484520,,,RS-122 a Banrisul,,-29.256881,-51.341064,,,0,,America/Sao_Paulo,,,0
2484521,,,RS-122 sul do Banrisul,,-29.259034,-51.339839,,,0,,America/Sao_Paulo,,,0
2484522,,,RS-122 norte de Posto Vila nova,,-29.26179,-51.340033,,,0,,America/Sao_Paulo,,,0
2484523,,,RS-122 a Forelli Tricot,,-29.269472,-51.340445,,,0,,America/Sao_Paulo,,,0
2484524,,,RS-122 a Bistro Milano,,-29.274376,-51.339124,,,0,,America/Sao_Paulo,,,0
2484525,,,RS-122 com Rua Ismael Piazza,,-29.2751020338134,-51.3381300737673,,,0,,America/Sao_Paulo,,,0
2484526,,,RS-122 a Vasco da Gama Futebol Clube,,-29.2729328817141,-51.3396864642693,,,0,,America/Sao_Paulo,,,0
2484527,,,RS-122 a Forelli Tricot,,-29.2694808490319,-51.3402380600239,,,0,,America/Sao_Paulo,,,0
2484528,,,RS-122 a Posto Vila nova,,-29.2630653472504,-51.3398320257671,,,0,,America/Sao_Paulo,,,0
2484529,,,RS-122 a Banrisul,,-29.2572990575663,-51.340297287668,,,0,,America/Sao_Paulo,,,0
2484530,,,RS-122,,-29.2542768251528,-51.3421250451399,,,0,,America/Sao_Paulo,,,0
2484531,,,RS-122 com Rua Ranieri Petrin,,-29.2504510513415,-51.3441076407134,,,0,,America/Sao_Paulo,,,0
2484532,,,RS-122 a RM,,-29.2485502115103,-51.3412559486125,,,0,,America/Sao_Paulo,,,0
2501515,,,Rua Barão do Rio Branco com Rua Giácomo Brutomezzo,,-29.2238847711957,-51.3404612835459,,,0,,America/Sao_Paulo,,,0
2501516,,,Rua Barão do Rio Branco com Rua 14 de Julho,,-29.2266425527452,-51.3413382241687,,,0,,America/Sao_Paulo,,,0
2505986,,,Rua Delmo Kreber com Rua Lino Zanonatto,,-29.2397292042531,-51.3483035208057,,,0,,America/Sao_Paulo,,,0
2505997,,,Rua Julio de Castilhos com Avenida Santa Rita,,-29.2237902274491,-51.3454605095561,,,0,,America/Sao_Paulo,,,0
2505998,,,Parada Rodovia Dos Romeiros,,-29.1884776857734,-51.3403292120411,,,0,,America/Sao_Paulo,,,0
2505999,,,Rodovia Dos Romeiros (Unimed Nordeste),,-29.2010396747102,-51.3471506224297,,,0,,America/Sao_Paulo,,,0
2506000,,,Rua Indepência com Rua Marechal Floriano Peixoto,,-29.2276709145729,-51.3441148622911,,,0,,America/Sao_Paulo,,,0
2506021,,,Rua Luigi Sperafico com Rua Albino Joao Fetter,,-29.2127505380164,-51.354426451669,,,0,,America/Sao_Paulo,,,0
2506022,,,Rua Garibbali com Rua Paulo Tartarotti,,-29.2102574157646,-51.3622577561054,,,0,,America/Sao_Paulo,,,0
2506023,,,Rua São João Calábria com Rodovia Dos Romeiros,,-29.2030685122331,-51.3536759970474,,,0,,America/Sao_Paulo,,,0
2506024,,,Rua Marechal Deodoro da Fonseca com Rua Assis Brasil,,-29.219234672019,-51.3402110820251,,,0,,America/Sao_Paulo,,,0
2506025,,,Rua Theodoro Portolan com Rua Maximiliano Drigon,,-29.2366536331213,-51.3608451446893,,,0,,America/Sao_Paulo,,,0
2506026,,,Rua José Rizzo com Rua Giovani Chies,,-29.2351425004416,-51.3596850902086,,,0,,America/Sao_Paulo,,,0
2506027,,,Rua José Rizzo com Rua Ary Zanonatto,,-29.2333744122068,-51.3597028536363,,,0,,America/Sao_Paulo,,,0
2506029,,,Rua Santo Augusto com Rua Manoel Pasqual,,-29.2242120218881,-51.3168516130543,,,0,,America/Sao_Paulo,,,0
2506048,,,Estrada Para Garibaldi ,,-29.2364550347444,-51.4034892075926,,,0,,America/Sao_Paulo,,,0
2506049,,,Estrada para Garibaldi ou Estrada Morro do Macaco VRS-313,,-29.2399915384954,-51.4123814049089,,,0,,America/Sao_Paulo,,,0
2506050,,,Vila Rica,,-29.237575,-51.479699,,,0,,America/Sao_Paulo,,,0
2506065,,,Avenida Paulo Brolio com Rua Coronel Pena de Moraes,,-29.2272947039914,-51.3517616465804,,,0,,America/Sao_Paulo,,,0
2506077,,,Rua Serapião Floriano Prado próximo Soprano,,-29.2161539676278,-51.32095525466,,,0,,America/Sao_Paulo,,,0
2506138,,,Rua Joco Roso com Rua Francisco Barreta,,-29.2346179349309,-51.328687231237,,,0,,America/Sao_Paulo,,,0
2506140,,,Rua Joco Roso com Rua Florentino Perotoni,,-29.2378130896949,-51.3288289870479,,,0,,America/Sao_Paulo,,,0
